Art (image+title): love,Art (image+title): sadness,Art (image+title): anger,Art (image+title): happiness,Art (image+title): disgust,Art (image+title): optimism,Clusters,id,Style,Category,Artist,Title,Year,Ave. art rating
0.16666666666666666,0.16666666666666666,0.0,0.5,0.0,0.8333333333333333,3,57726e50edc2cb3880b6a78a,Renaissance Art,Northern Renaissance,Rogier van der Weyden,Man holding book,XV cent.,1.54
0.0,0.16903085094570328,0.0,0.8451542547285165,0.0,0.5070925528371099,3,5772860bedc2cb388002f229,Modern Art,Expressionism,Cuno Amiet,Stillleben mit drei Vasen,1906,1.0
0.0,0.0,0.0,1.0,0.0,0.0,5,577284a1edc2cb3880fe7753,Modern Art,Abstract Expressionism,Louise Nevelson,Clown tight rope walker,1942,0.0
0.5,0.5,0.0,0.5,0.5,0.0,0,58667c95edc2cd757c430d56,Renaissance Art,High Renaissance,Bartolomeo Veneto,Santa Caterina D&#180;Alessandria,XV-XVI cent.,1.7
0.0,0.0,0.0,0.8320502943378436,0.0,0.5547001962252291,3,57728a6bedc2cb388010feae,Modern Art,Post-Impressionism,Samuel Peploe,Boats at Royan,1910,1.3
0.4,0.0,0.0,0.8,0.2,0.4,5,57727c4eedc2cb3880e4181a,Modern Art,Impressionism,Giovanni Boldini,Lady in Red Coat,1878,2.5
0.19999999999999998,0.0,0.0,0.7999999999999999,0.39999999999999997,0.39999999999999997,8,57728703edc2cb3880060f89,Modern Art,Lyrical Abstraction,Kazuo Shiraga,Karin,1976,0.82
0.0,1.0,0.0,0.0,0.0,0.0,2,57726e1fedc2cb3880b5ffb7,Modern Art,Expressionism,Edvard Munch,Anxiety,1894,1.4
0.18257418583505536,0.0,0.0,0.9128709291752768,0.0,0.3651483716701107,5,5772842bedc2cb3880fd1b37,Modern Art,Abstract Art,Willi Baumeister,Happy Day,1947,0.6
0.0,0.75787053006503,0.37666619158920656,0.37666619158920656,0.0,0.37666619158920656,7,57728235edc2cb3880f6dced,Modern Art,Pop Art,Rosalyn Drexler,Marilyn Pursued By Death,1967,1.08
0.0,0.0,0.0,0.0,1.0,0.0,4,57727f0fedc2cb3880ece00a,Modern Art,Abstract Art,Ad Reinhardt,Study for a Painting,1938,-0.8
0.0,0.7559289460184545,0.0,0.37796447300922725,0.37796447300922725,0.37796447300922725,2,57728780edc2cb3880075e30,Contemporary Art,Minimalism,Noguchi Isamu ,The Spirit&#39;s Flight,1969,0.45
0.14686493420547797,0.0,0.0,0.8847285193101082,0.0,0.4423642596550541,5,57726ef1edc2cb3880b8c046,Post Renaissance Art,Realism,Gustave Courbet,The Bathers,1853,0.58
0.25819888974716115,0.0,0.0,0.7745966692414833,0.5163977794943223,0.25819888974716115,8,57727f6fedc2cb3880ee021a,Modern Art,Color Field Painting,Jack Bush,Big A,1968,0.8
0.4617137787312497,0.0,0.0,0.8083457447457013,0.11508181271679797,0.34663196601445173,1,57726e7aedc2cb3880b744fa,Renaissance Art,Early Renaissance,Sandro Botticelli,Primavera,1478,1.83
0.0,0.0,0.0,0.24253562503633297,0.9701425001453319,0.0,4,577282eaedc2cb3880f947c6,Modern Art,Abstract Art,Princess Fahrelnissa Zeid,Alice in Wonderland,1952,-0.38
0.4364357804719847,0.0,0.4364357804719847,0.6546536707079771,0.0,0.4364357804719847,1,577279ceedc2cb3880dc817f,Modern Art,Cubism,Franz Marc,Animals in a Landscape,1914,1.0
0.1770748661164989,0.0,0.08800726878843958,0.9723212708313143,0.08800726878843958,0.08800726878843958,5,57727307edc2cb3880c746c7,Modern Art,Impressionism,Pierre-Auguste Renoir,Dance at Moulin de la Galette,1876,1.58
0.0,0.0,0.0,0.9701425001453318,0.0,0.24253562503633294,5,577271b2edc2cb3880c25d67,Post Renaissance Art,Realism,Henri Fantin-Latour,A Studio in the Batignolles (Homage to Manet),1870,1.9
0.05067311592237169,0.9238098825847761,0.05067311592237169,0.05067311592237169,0.3586097434506304,0.10134623184474338,2,5772881aedc2cb3880095439,Modern Art,Art Informel,Francis Bott,Ailes,1961,-0.36
0.0,0.0,0.0,0.0,0.0,1.0,9,5772838fedc2cb3880fb2bd0,Modern Art,Abstract Art,Marsden Hartley,Sextant,1917,0.73
0.0,0.0,0.1682777412579543,0.5068606664396214,0.8454435916212883,0.0,4,577280f1edc2cb3880f2ffae,Modern Art,Lyrical Abstraction,Pierre Tal-Coat,Du c&#244;t&#233; de la Dr&#244;me,1979,-0.75
0.0,0.0,0.0,1.0,0.0,0.0,5,57727bb9edc2cb3880e243c5,Post Renaissance Art,Realism,Johan Hendrik Weissenbruch,Landscape with windmill near Schiedam,1873,1.7
0.21320071635561041,0.8528028654224417,0.0,0.42640143271122083,0.0,0.21320071635561041,7,57728392edc2cb3880fb3008,Modern Art,Post-Impressionism,Albert Marquet,Notre-Dame in Winter,1902,1.0
0.35355339059327373,0.7071067811865475,0.0,0.35355339059327373,0.35355339059327373,0.35355339059327373,7,57726f2cedc2cb3880b9d434,Renaissance Art,High Renaissance,Michelangelo,Sistine Chapel Ceiling: The Delphic Sibyl,1509,1.8
0.0,0.0,0.0,0.9486832980505138,0.0,0.31622776601683794,5,5772831cedc2cb3880f9efe3,Modern Art,Expressionism,Georges Rouault,Trois Personnages dans un Paysage de Bretagne,1915,0.7
0.11582324177710576,0.04963853219018819,0.016546177396729395,0.7929437321663395,0.016546177396729395,0.5956623862822583,3,577275a7edc2cb3880ced250,Modern Art,Post-Impressionism,Maurice Prendergast,"Boat Landing, Dinnard",1914,1.74
0.0,0.0,0.81812630159092,0.0,0.40661367085057704,0.40661367085057704,6,577283d1edc2cb3880fbe39c,Modern Art,Abstract Expressionism,Jock Macdonald,Primordial Fire,1957,0.83
0.17298575463588475,0.9128645847050303,0.17298575463588475,0.17298575463588475,0.17298575463588475,0.21675323472448207,2,577284dcedc2cb3880ff2574,Post Renaissance Art,Realism,Mihaly Munkacsy,Churning Woman,1873,0.9
0.5773502691896257,0.5773502691896257,0.0,0.5773502691896257,0.0,0.0,7,5772860bedc2cb388002f1d9,Modern Art,Post-Impressionism,Cuno Amiet,Sophie,1894,1.9
0.0,1.0,0.0,0.0,0.0,0.0,2,57727016edc2cb3880bceb78,Post Renaissance Art,Baroque,Francisco de Zurbaran,The Death of St. Bonaventura,1629,1.0
0.0,0.0,0.0,0.0,0.0,1.0,9,57727f73edc2cb3880ee0683,Modern Art,Abstract Expressionism,Bradley Walker Tomlin,Number 20,1949,0.6
0.17093209887607538,0.977779418745662,0.0,0.04661784514802056,0.09323569029604112,0.06215712686402741,2,57728325edc2cb3880f9fcf5,Renaissance Art,Northern Renaissance,Cristovao de Figueiredo,Cristo deposto da cruz,1530,0.74
0.25197631533948484,0.12598815766974242,0.0,0.8819171036881969,0.0,0.37796447300922725,5,57727ffeedc2cb3880efda49,Modern Art,Post-Impressionism,Tivadar Kosztka Csontvary,The Mount of Olives in Jerusalem,1905,2.4
0.0,0.0,0.0,0.8574929257125443,0.0,0.5144957554275266,3,577277d2edc2cb3880d5ac3d,Modern Art,Post-Impressionism,Maxime Maufra,Back to Fishing boats in Belle-Isle-en-Mer,1910,2.0
0.0,0.8660254037844385,0.0,0.28867513459481287,0.28867513459481287,0.28867513459481287,2,5a4cf424edc2c900bcea7e1b,Modern Art,"Cubism,Expressionism",Robert Falk,Portret Van Elizabeth Sergejevna Potehinoj,1910,0.7
0.20746267611981184,0.1366217623228029,0.07084091379700892,0.5464870492912116,0.40986528696840874,0.6831088116140146,8,57727f77edc2cb3880ee0c1b,Contemporary Art,Minimalism,Dan Flavin,Untitled (to Bob and Pat Rohm),1970,0.04
0.0,0.9486832980505138,0.0,0.0,0.0,0.31622776601683794,2,5772883dedc2cb388009e34d,Modern Art,Surrealism,Dora Maar,Pere Ubu,1936,-0.4
0.0,0.0,0.0,0.4472135954999579,0.8944271909999159,0.0,4,57728069edc2cb3880f12bc5,Modern Art,Color Field Painting,Paul Feeley,The Sculpture Court,XX cent.,0.9
0.07545917008343438,0.6338570287008487,0.48293868853398,0.11167957172348286,0.5583978586174143,0.18713874180691725,0,5772721eedc2cb3880c413e6,Modern Art,Neo-Expressionism,Jean-Michel Basquiat,History of the Black People,1983,0.31
0.0,0.8660254037844385,0.28867513459481287,0.28867513459481287,0.0,0.28867513459481287,2,57728491edc2cb3880fe631b,Renaissance Art,Early Renaissance,Pisanello,Portrait of a Princess of the House of Este,1449,0.9
0.21821789023599236,0.0,0.0,0.8728715609439694,0.0,0.4364357804719847,5,5772805eedc2cb3880f11b3e,Modern Art,Lyrical Abstraction,Ronnie Landfield,Diamond Lake,1969,1.4
0.816496580927726,0.408248290463863,0.0,0.408248290463863,0.0,0.0,1,57726e17edc2cb3880b5f2ab,Renaissance Art,High Renaissance,Giorgione,Madonna and Child with Saints Liberale and Francis (The Castelfranco Madonna),1505,0.9
0.20851441405707477,0.41702882811414954,0.0,0.8340576562282991,0.20851441405707477,0.20851441405707477,7,57727269edc2cb3880c4e313,Modern Art,Impressionism,Edgar Degas,"Little Dancer, Fourteen Year Old",1881,2.0
0.0,0.0,0.0,0.4472135954999579,0.0,0.8944271909999159,3,577289e0edc2cb38800f2894,Post Renaissance Art,Neoclassicism,John Simpson ,Queen Adelaide,1832,0.9
0.8728715609439694,0.0,0.0,0.4364357804719847,0.0,0.21821789023599236,1,57728133edc2cb3880f3b7ec,Post Renaissance Art,Neoclassicism,Theodore Chasseriau,Apollo and Daphne,1845,1.9
0.5811309495854934,0.2332430341873749,0.0,0.6977524666791809,0.0,0.34788791539811853,1,57728a54edc2cb3880108612,Post Renaissance Art,Realism,Jules Breton,The Reapers,1860,2.0
0.0,0.0,0.5,0.5,0.5,0.5,8,5772816dedc2cb3880f46297,Modern Art,Lyrical Abstraction,Roger Bissi&#232;re,Claire de Lune,XIX-XX cent.,0.8
0.457495710997814,0.0,0.0,0.7624928516630234,0.0,0.457495710997814,1,57728562edc2cb388000f4da,Post Renaissance Art,Neoclassicism,Antonio Canova,Paris,1816,1.7
0.12325566426682431,0.0,0.0,0.9846908562855086,0.0,0.12325566426682431,5,57727ce2edc2cb3880e5f6aa,Modern Art,Post-Impressionism,Felix Vallotton,"The Bath, Summer Evening",1892,1.64
0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.6666666666666666,9,57727dfcedc2cb3880e99559,Modern Art,Surrealism,Henry Moore,Reclining Figure,1939,0.45
0.2182178902359924,0.2182178902359924,0.2182178902359924,0.6546536707079771,0.0,0.6546536707079771,3,59919e9aedc2c96e749c5c08,Modern Art,"Cubism,Post-Impressionism",Alice Bailly,Archers,1911,0.5
0.635998728003816,0.0,0.0,0.741998516004452,0.0,0.211999576001272,1,57726f2cedc2cb3880b9d354,Renaissance Art,High Renaissance,Michelangelo,Sistine Chapel Ceiling: Creation of Adam,1510,2.2
0.2659231983755438,0.0,0.0,0.5355917939113065,0.0,0.8015149922868504,3,57726ecfedc2cb3880b88945,Modern Art,Post-Impressionism,Paul Gauguin,Where Do We Come From? What Are We? Where Are We Going?,1897,0.71
0.0,0.0,0.0,0.4482870146011058,0.8938896758213667,0.0,4,5772838eedc2cb3880fb292b,Modern Art,Abstract Art,Arthur Dove,Lake Afternoon,1935,0.67
0.0,0.0,0.0,0.7715167498104595,0.15430334996209188,0.6172133998483675,3,577277ddedc2cb3880d61433,Modern Art,Post-Impressionism,Maxime Maufra,Harvesting of Goemon,1891,0.73
0.0,0.0,0.0,0.8,0.0,0.6,3,57726e16edc2cb3880b5f1f5,Renaissance Art,High Renaissance,Giorgione,The Three Philosophers,1508-1509,1.8
0.6030226891555273,0.6030226891555273,0.30151134457776363,0.30151134457776363,0.0,0.30151134457776363,7,577284aeedc2cb3880fe8c67,Renaissance Art,High Renaissance,Piero di Cosimo,Perseus Rescuing Andromeda,1510,1.0
0.6963106238227913,0.17407765595569782,0.0,0.6963106238227913,0.0,0.0,1,57728401edc2cb3880fc8423,Modern Art,Impressionism,Marie Bracquemond,Under the Lamp,1887,1.3
0.3312945782245396,0.0,0.0,0.8834522085987724,0.0,0.3312945782245396,5,57728784edc2cb3880076452,Post Renaissance Art,Rococo,Johann Anton de Peters,Huldigung an Gluck,1775,2.0
0.13483997249264845,0.13483997249264845,0.0,0.9438798074485389,0.0,0.2696799449852969,5,57727a9eedc2cb3880df1d6b,Modern Art,Cubism,Jury Annenkov,Portrait of Elena Annenkova,1917,1.7
0.09346465760218736,0.09346465760218736,0.0,0.9384614600056363,0.06294558573208538,0.31282048666854545,5,577286abedc2cb388004e65c,Modern Art,Impressionism,Theodor Philipsen,Long Shadows. Cattle on the Island of Saltholm,1890,1.51
0.13736056394868904,0.0,0.0,0.8241633836921342,0.0,0.5494422557947561,3,5772755eedc2cb3880ce0f82,Post Renaissance Art,Rococo,Antoine Watteau,The Embarkation for Cythera,1717,1.7
0.0,0.9701425001453318,0.0,0.0,0.24253562503633294,0.0,2,57728738edc2cb388006b84e,Contemporary Art,Minimalism,Jan Groth,Tegn III,1966,-0.4
0.4472135954999579,0.0,0.0,0.0,0.8944271909999159,0.0,4,57727fabedc2cb3880eeb82a,Contemporary Art,Minimalism,Jiro Yoshihara,Work,1965,-0.4
0.0,0.9706372305293972,0.13888048424241375,0.13888048424241375,0.13888048424241375,0.0,2,57727300edc2cb3880c73cb3,Post Renaissance Art,Baroque,Peter Paul Rubens,The Elevation of the Cross,1610,1.91
0.0,0.0,0.0,0.7071067811865475,0.0,0.7071067811865475,3,57727631edc2cb3880d0ae32,Modern Art,Impressionism,Gustave Caillebotte,The Parquet Planers,1875,0.7
0.0,0.0,0.0,0.6393694609245919,0.6393694609245919,0.42709879989762745,8,57728221edc2cb3880f6bb61,Modern Art,Color Field Painting,Kenzo Okada,Red and Orange,1968,0.58
0.9606332211187808,0.0,0.16039930848038356,0.0,0.16039930848038356,0.16039930848038356,1,57728172edc2cb3880f46b6d,Modern Art,Lyrical Abstraction,Jean Messagier,Tranche courants,1971,0.91
0.0,0.25,0.5,0.7499999999999999,0.25,0.25,8,57727c88edc2cb3880e4bed5,Renaissance Art,Northern Renaissance,Petrus Christus,Portrait of a Young Girl,1470,0.8
0.0,0.0,0.0,0.81812630159092,0.40661367085057704,0.40661367085057704,8,57727a6dedc2cb3880de7665,Modern Art,Cubism,Olexandr Archipenko,Carrousel Pierrot,1913,-0.25
0.0,0.3779644730092272,0.3779644730092272,0.0,0.7559289460184544,0.3779644730092272,0,577283ffedc2cb3880fc8221,Modern Art,Art Informel,Zao Wou-Ki,Embrasement,1954,-0.54
0.48053204438003105,0.32099540564586077,0.0,0.6400686831142014,0.15953663873417032,0.48053204438003105,1,577281c3edc2cb3880f59072,Modern Art,Expressionism,Max Pechstein,Bank of a Lake,1910,1.08
0.5345224838248488,0.5345224838248488,0.2672612419124244,0.5345224838248488,0.0,0.2672612419124244,7,5772823eedc2cb3880f6eb75,Modern Art,Pop Art,Martial Raysse,Last Year in Capri (exotic title),1962,0.7
0.0,0.9615239476408233,0.0,0.0,0.2747211278973781,0.0,2,5772831cedc2cb3880f9ef23,Modern Art,Expressionism,Georges Rouault,Clown tragique,1911,-0.6
0.4850712500726659,0.0,0.0,0.4850712500726659,0.0,0.7276068751089989,3,577284e7edc2cb3880ff369a,Modern Art,Post-Impressionism,Roger Fry,Flowers,1912,1.27
0.0,0.9701425001453318,0.24253562503633294,0.0,0.0,0.0,2,577278cdedc2cb3880d936cc,Renaissance Art,Northern Renaissance,Robert Campin,"Triptych: The Two Thieves with the Empty Cross, The Entombment, The Resurrection",1415,1.2
0.17262937574463738,0.0,0.0,0.9501520840984841,0.0,0.25963458111993465,5,57727e73edc2cb3880eaf65f,Modern Art,Post-Impressionism,Gustave Loiseau,La Banche,1906,2.06
0.22941573387056174,0.22941573387056174,0.0,0.917662935482247,0.0,0.22941573387056174,5,5772798fedc2cb3880dbc680,Renaissance Art,Northern Renaissance,Martin Schongauer,Altarpiece of the Dominicans: The Mystical Hunt,XV cent.,1.0
0.0,0.0,0.0,1.0,0.0,0.0,5,577287acedc2cb388007f7a5,Modern Art,Art Informel,Samuel Buri,Delphi,1956,0.0
0.20412414523193148,0.8164965809277259,0.20412414523193148,0.40824829046386296,0.20412414523193148,0.20412414523193148,2,57727d3eedc2cb3880e72395,Post Renaissance Art,Realism,Constant Troyon,Cow chased by a dog,XIX cent.,0.64
0.0,0.816496580927726,0.0,0.0,0.408248290463863,0.408248290463863,2,577284e3edc2cb3880ff3020,Modern Art,Surrealism,Enrico Prampolini,Guglielmo Marconi,1939,-0.3
0.0,0.9486832980505138,0.0,0.31622776601683794,0.0,0.0,2,577280caedc2cb3880f26d05,Modern Art,Magic Realism,Stefan Caltia,Ianus,1997,0.8
0.0,0.0,0.0,0.9732344581936846,0.16250336824885375,0.16250336824885375,5,577288c2edc2cb38800b5c1c,Post Renaissance Art,Romanticism,John Wilson Carmichael,The Ship Isabella at Sea,1820,1.82
0.0,0.0,0.0,0.8944271909999159,0.0,0.4472135954999579,5,5772826bedc2cb3880f785ea,Modern Art,"Expressionism,Post-Impressionism",Kees van Dongen,Parisian lady,1910,1.45
0.3086066999241838,0.0,0.0,0.9258200997725513,0.1543033499620919,0.1543033499620919,5,577284fcedc2cb3880ffabc4,Modern Art,Neo-Expressionism,Corneille,Woman and Bird,1987,0.6
0.0,0.0,0.14744195615489714,0.8846517369293828,0.0,0.4423258684646914,5,57728508edc2cb3880ffc073,Modern Art,Post-Impressionism,Charles Cottet,View of Venice from the Sea,1896,2.0
0.674199862463242,0.13483997249264842,0.0,0.674199862463242,0.0,0.26967994498529685,1,57726e19edc2cb3880b5f5e5,Renaissance Art,Early Renaissance,Jacopo Bellini,The Madonna of Humility adored by Leonello d&#39;Este,1450,1.8
0.0,0.408248290463863,0.0,0.408248290463863,0.816496580927726,0.0,0,57728628edc2cb388003750f,Modern Art,Art Informel,Francois Arnal,Composition,1960,-0.7
0.0,0.6332120512663966,0.31471018116832883,0.6332120512663966,0.31471018116832883,0.0,7,5772839bedc2cb3880fb3e11,Modern Art,Abstract Expressionism,Kazuo Nakamura,Inner Structure no. 5,1955,0.0
0.0,0.9284766908852592,0.37139067635410367,0.0,0.0,0.0,2,5772774fedc2cb3880d4590b,Post Renaissance Art,Rococo,Giovanni Battista Tiepolo,Eteokles and Polyneikes,1725-1730,1.1
0.0,0.0,0.0,0.5773502691896257,0.5773502691896257,0.5773502691896257,8,577284d1edc2cb3880ff15db,Modern Art,Pop Art,Tsuruko Yamazaki,Untitled,1965,-0.5
0.0,0.0,0.0,0.9486832980505138,0.31622776601683794,0.0,5,57727f45edc2cb3880ed8214,Modern Art,Abstract Art,Hilma af Klint,They tens mainstay IV,1907,0.2
0.0,0.8938896758213667,0.0,0.0,0.4482870146011058,0.0,2,57726f0fedc2cb3880b94ae6,Post Renaissance Art,Realism,Theodore Gericault,Portrait of a Kleptomaniac,1819-1822,1.92
0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,8,57728682edc2cb38800452df,Modern Art,Pop Art,Bruno Munari,Campari,1965,0.3
0.35355339059327373,0.7071067811865475,0.35355339059327373,0.35355339059327373,0.0,0.35355339059327373,7,57727e0aedc2cb3880e9a957,Modern Art,Expressionism,Emil Nolde,Pentecast,1909,0.2
0.24253562503633294,0.0,0.0,0.0,0.9701425001453318,0.0,4,5772846eedc2cb3880fdda85,Modern Art,Abstract Expressionism,Louis Schanker,Untitled,1949,-0.27
0.42640143271122083,0.21320071635561041,0.0,0.8528028654224417,0.21320071635561041,0.0,5,577287ccedc2cb3880082af3,Modern Art,Neo-Expressionism,Theophilus Brown,Two Men in an Interior,1960,0.1
0.0,0.9733285267845752,0.16222142113076254,0.0,0.16222142113076254,0.0,2,57728a95edc2cb388011984c,Post Renaissance Art,Rococo,Jean-Baptiste Greuze,Broken Eggs,1756,1.5
0.12653291748367826,0.3811232454327659,0.0,0.7622464908655318,0.0,0.5076561629164441,3,577278beedc2cb3880d8c946,Modern Art,Impressionism,Eva Gonzales,Reading in the Forest,XIX cent.,1.5
0.0,0.5773502691896257,0.0,0.7698003589195009,0.19245008972987523,0.19245008972987523,7,57727d75edc2cb3880e7cd7e,Renaissance Art,Northern Renaissance,Joachim Patinir,St. Jerome in Rocky Landscape,1520,1.64
0.0,0.0,0.0,0.0,0.4472135954999579,0.8944271909999159,9,577284e2edc2cb3880ff2f7e,Modern Art,Neo-Expressionism,Manuel Neri,Rosa Negra #1,1984,-0.36
0.4291487477152314,0.0,0.0,0.8567255219956086,0.0,0.2860991651434876,5,577287cbedc2cb3880082a11,Modern Art,Neo-Expressionism,Robert Qualters,Nick’s Shoe Repair,1984,2.0
0.1889822365046136,0.5669467095138407,0.0,0.5669467095138407,0.0,0.5669467095138407,7,577286ddedc2cb3880058172,Modern Art,Magic Realism,Pierre Roy,La femme peintre,1931,1.8
0.21821789023599236,0.21821789023599236,0.21821789023599236,0.8728715609439694,0.21821789023599236,0.21821789023599236,5,57726efaedc2cb3880b92a04,Post Renaissance Art,Realism,Gustave Courbet,The Wheat Sifters,1854-1855,1.9
0.0,0.0,0.0,0.8320502943378436,0.0,0.554700196225229,3,57727bbeedc2cb3880e24c4b,Post Renaissance Art,Romanticism,Henry Raeburn,Portrait of Mrs. E. Bethune,XVIII-XIX cent.,1.36
0.0,0.8017837257372731,0.0,0.2672612419124244,0.0,0.5345224838248488,2,57728285edc2cb3880f803f2,Modern Art,Abstract Expressionism,Elaine de Kooning,Fairfield Porter #1,1954,0.7
0.0,0.0,0.0,0.0,1.0,0.0,4,57728051edc2cb3880f0b278,Modern Art,Abstract Art,Marcelle Cahn,Composition abstraite,1926,0.4
0.22893412203622399,0.22893412203622399,0.09290080314513437,0.736570653507851,0.4147357283264927,0.4147357283264927,8,5772840bedc2cb3880fc93c1,Modern Art,Magic Realism,Zhang Xiaogang,Little Navy,2007,0.4
0.0,0.3015113445777636,0.3015113445777636,0.0,0.9045340337332909,0.0,4,577280c3edc2cb3880f26359,Modern Art,Cubism,M. H. Maxy,Nude,1924,-0.27
0.0,0.5,0.25,0.25,0.25,0.7500000000000001,9,577287e6edc2cb388008aa89,Modern Art,Expressionism,Heinrich Campendonk,The Fairytale,1916,0.0
0.0,0.0,0.0,0.31622776601683794,0.0,0.9486832980505138,9,57727f4bedc2cb3880ed8ad2,Contemporary Art,Minimalism,Agnes Martin,Red Bird,1964,-0.2
0.6246950475544243,0.0,0.0,0.6246950475544243,0.0,0.46852128566581813,1,57727282edc2cb3880c562b0,Modern Art,Abstract Expressionism,Henri Matisse,Blue Nude II,1952,1.8
0.24821697282244465,0.27957069570527976,0.06270744576567022,0.6218488371762297,0.03135372288283511,0.6845562829419,3,577289dfedc2cb38800f2844,Post Renaissance Art,Neoclassicism,John Simpson ,"Elizabeth Sykes, Mrs Wilbraham Egerton",1805,1.27
0.0,0.0,0.0,0.9426519068289864,0.23601629451340436,0.23601629451340436,5,57728984edc2cb38800de884,Modern Art,Post-Impressionism,Medardo Rosso,Bambina che ride,1890,0.42
0.0,0.0,0.9486832980505138,0.0,0.0,0.31622776601683794,6,57728328edc2cb3880fa01cd,Modern Art,Abstract Art,Gerardo Dottori,Explosion of Red on Green,1910,0.0
0.0,0.5163977794943222,0.7745966692414834,0.0,0.2581988897471611,0.2581988897471611,6,5772808eedc2cb3880f1bd9f,Modern Art,Surrealism,Jules Perahim,The God of War,1937,0.0
0.0,0.2357022603955158,0.2357022603955158,0.0,0.9428090415820632,0.0,4,5772838dedc2cb3880fb28fb,Modern Art,Abstract Art,Arthur Dove,Foghorns,1929,-0.82
0.0,0.8017837257372732,0.0,0.5345224838248487,0.0,0.26726124191242434,7,57726efeedc2cb3880b92f28,Modern Art,Impressionism,Edouard Manet,Effect of Snow at Petit-Montrouge,1870,1.09
0.051320831175555755,0.2566041558777788,0.10264166235111151,0.5611077541860763,0.30792498705333454,0.7150702477127435,3,5772869fedc2cb388004d327,Modern Art,Cubism,Sandor Bortnyik,The Lamplighter,1921,0.54
0.0,0.0,0.0,0.7071067811865475,0.0,0.7071067811865475,3,57727fa8edc2cb3880eeb332,Modern Art,Pop Art,Jo Baer,Bootless Boots,1960,0.7
0.7559289460184544,0.3779644730092272,0.0,0.3779644730092272,0.0,0.3779644730092272,1,57727f46edc2cb3880ed8224,Modern Art,Expressionism,Hilma af Klint,The Swan (No. 17),1914-1915,1.2
0.0,0.6172133998483676,0.0,0.7715167498104595,0.0,0.1543033499620919,7,57726f93edc2cb3880bb1ffb,Post Renaissance Art,Realism,Ivan Kramskoy,Mermaids,1871,1.9
0.0,0.0,0.0,0.9938837346736189,0.0,0.11043152607484655,5,577281c5edc2cb3880f593fe,Post Renaissance Art,Neoclassicism,Jacob van Strij,View on the Nederwaard,XVIII-XIX cent.,2.3
0.1690308509457033,0.0,0.1690308509457033,0.1690308509457033,0.6761234037828132,0.6761234037828132,9,577284fbedc2cb3880ffaa84,Modern Art,Art Informel,Corneille,The arrival of the bird,1951,0.0
0.0,0.0,0.0,0.762000762001143,0.1270001270001905,0.6350006350009525,3,57727e08edc2cb3880e9a791,Modern Art,Expressionism,Emil Nolde,Dance Around the Golden Calf,1910,1.3
0.0,0.40393611237218824,0.0,0.8097597766713494,0.1340161868150718,0.40393611237218824,7,57728136edc2cb3880f3bbd5,Modern Art,Magic Realism,Peter Doig,Blotter,1993,1.36
0.0,0.9428090415820634,0.0,0.23570226039551584,0.0,0.23570226039551584,2,57727ea3edc2cb3880eb95a5,Post Renaissance Art,Realism,Fyodor Bronnikov,The old beggar,1869,1.6
0.35355339059327373,0.0,0.35355339059327373,0.35355339059327373,0.35355339059327373,0.7071067811865475,9,57728629edc2cb388003759f,Modern Art,Art Informel,Francois Arnal,La Louisiane,1949,-0.4
0.11193003293550918,0.0,0.11193003293550918,0.9001697014954331,0.22543654520813822,0.3373665781436474,5,57728045edc2cb3880f09f0f,Modern Art,Abstract Expressionism,Henri Matisse,La gerbe,1953,1.64
0.28867513459481287,0.28867513459481287,0.28867513459481287,0.5773502691896257,0.28867513459481287,0.5773502691896257,8,57726f96edc2cb3880bb22db,Post Renaissance Art,Realism,Ivan Kramskoy,Portrait of Leo Tolstoy,1873,1.46
0.0,0.0,0.0,1.0,0.0,0.0,5,57727e81edc2cb3880eb0a06,Post Renaissance Art,Baroque,Agostino Carracci,Satyr Mason,XVI-XVII cent.,1.1
0.2145776106639728,0.4291552213279456,0.10653853396602844,0.7502713659579469,0.10653853396602844,0.4291552213279456,7,57727e18edc2cb3880e9bbe1,Modern Art,Magic Realism,Eyvind Earle,Enchanted Coast,1980,1.93
0.0,0.0,0.0,1.0,0.0,0.0,5,57727c96edc2cb3880e4d2cc,Renaissance Art,Northern Renaissance,Gerard David,Portrait of a Goldsmith,1510,1.2
0.2672612419124244,0.5345224838248488,0.0,0.5345224838248488,0.5345224838248488,0.2672612419124244,8,577288e2edc2cb38800be4d0,Modern Art,"Abstract Art,Post-Impressionism",Arthur Beecher Carles,Landscape,1910,0.6
0.0,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,8,57728536edc2cb3880005c0b,Modern Art,Art Informel,Joan Ponc,Suite Al-Lucinacions III,1947,-0.4
0.0,0.16903085094570328,0.0,0.8451542547285165,0.0,0.5070925528371099,3,5772856cedc2cb3880010522,Modern Art,Post-Impressionism,Paul Cezanne,The Brook,1898-1900,1.09
0.2773500981126146,0.2773500981126146,0.2773500981126146,0.8320502943378436,0.2773500981126146,0.0,5,57726f76edc2cb3880baa405,Renaissance Art,Northern Renaissance,Hieronymus Bosch,The Concert in the Egg,1475-1480,0.3
0.0,0.35355339059327373,0.35355339059327373,0.35355339059327373,0.35355339059327373,0.7071067811865475,9,57728711edc2cb38800626d2,Modern Art,Abstract Expressionism,Mathias Goeritz,La Serpiente,1953,1.7
